EDP Range,SLF Case 1,SLF Case 2,SLF Case 3,SLF Case 4,SLF Case 5,SLF Case 6,SLF Case 7,SLF Case 8,SLF Case 9,SLF Case 10,SLF Case 11,SLF Case 12,SLF Case 13,SLF Case 14,SLF Case 15
191.25,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.3,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.35,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.4,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.45,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.5,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.55,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.6,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.65,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.7,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.75,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.8,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.85,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.9,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
191.95,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.05,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.1,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.15,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.2,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.25,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.3,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.35,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.4,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.45,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.5,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.55,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.6,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.65,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.7,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.75,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.8,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.85,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.9,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
192.95,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.05,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.1,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.15,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.2,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.25,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.3,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.35,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.4,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.45,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.5,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.55,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.6,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.65,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.7,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.75,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.8,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.85,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.9,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
193.95,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.05,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.1,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.15,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.2,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.25,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.3,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.35,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.4,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.45,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.5,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.55,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.6,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.65,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.7,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.75,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.8,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.85,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.9,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
194.95,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.05,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.1,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.15,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.2,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.25,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.3,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.35,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.4,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.45,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.5,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.55,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.6,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.65,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.7,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.75,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.8,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.85,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
195.9,2108.878936,85254.16988,161802.1426,201002.2464,414488.6633,757634.4113,352065.7714,757625.5507,1101624.384,509052.9263,1001051.258,1670973.054,686934.151,1272164.129,2291722.28
